filename, Word, Count
Clinton_1999.txt,b'companies',8
Clinton_1999.txt,b'too',7
Clinton_1999.txt,b'Corporation',1
Clinton_1999.txt,b'Korea',2
Clinton_1999.txt,b'serious',2
Clinton_1999.txt,b'required',2
Clinton_1999.txt,b'rooted',1
Clinton_1999.txt,b'restaurants',1
Clinton_1999.txt,b'see',2
Clinton_1999.txt,b'applauding',1
Clinton_1999.txt,b'Company',1
Clinton_1999.txt,b'cycles',1
Clinton_1999.txt,b'AND',1
Clinton_1999.txt,b'crime',5
Clinton_1999.txt,b'teach',2
Clinton_1999.txt,b'Third',2
Clinton_1999.txt,b'zones',1
Clinton_1999.txt,b'moment',4
Clinton_1999.txt,b'fiscal',3
Clinton_1999.txt,b'available',1
Clinton_1999.txt,b'Mrs',1
Clinton_1999.txt,b'leading',2
Clinton_1999.txt,b'200',1
Clinton_1999.txt,b'absolute',1
Clinton_1999.txt,b'sustained',1
Clinton_1999.txt,b'wages',1
Clinton_1999.txt,b'barriers',2
Clinton_1999.txt,b'congestion',1
Clinton_1999.txt,b'1998',1
Clinton_1999.txt,b'restrain',1
Clinton_1999.txt,b'point',1
Clinton_1999.txt,b'volunteers',1
Clinton_1999.txt,b'improve',1
Clinton_1999.txt,b'neighbors',1
Clinton_1999.txt,b'wars',1
Clinton_1999.txt,b'daily',1
Clinton_1999.txt,b'You',10
Clinton_1999.txt,b'straight',1
Clinton_1999.txt,b'disease',2
Clinton_1999.txt,b'Nigeria',1
Clinton_1999.txt,b'news',1
Clinton_1999.txt,b'3000',1
Clinton_1999.txt,b'fifthgrade',1
Clinton_1999.txt,b'60',2
Clinton_1999.txt,b'human',1
Clinton_1999.txt,b'largely',1
Clinton_1999.txt,b'humanities',1
Clinton_1999.txt,b'Monetary',1
Clinton_1999.txt,b'reach',3
Clinton_1999.txt,b'risks',1
Clinton_1999.txt,b'sure',4
Clinton_1999.txt,b'25',1
Clinton_1999.txt,b'energizing',1
Clinton_1999.txt,b'without',4
Clinton_1999.txt,b'Ellis',1
Clinton_1999.txt,b'Thomas',1
Clinton_1999.txt,b'decision',1
Clinton_1999.txt,b'healing',1
Clinton_1999.txt,b'arms',2
Clinton_1999.txt,b'Hillary',2
Clinton_1999.txt,b'diseases',1
Clinton_1999.txt,b'guarantees',2
Clinton_1999.txt,b'character',1
Clinton_1999.txt,b'B1B',1
Clinton_1999.txt,b'someone',1
Clinton_1999.txt,b'generations',5
Clinton_1999.txt,b'poorest',1
Clinton_1999.txt,b'2032',1
Clinton_1999.txt,b'Brady',2
Clinton_1999.txt,b'much',4
Clinton_1999.txt,b'necessary',1
Clinton_1999.txt,b'thousand',3
Clinton_1999.txt,b'Taliaferro',2
Clinton_1999.txt,b'difficult',1
Clinton_1999.txt,b'locks',1
Clinton_1999.txt,b'Yellowstone',1
Clinton_1999.txt,b'hum',1
Clinton_1999.txt,b'ask',21
Clinton_1999.txt,b'easier',2
Clinton_1999.txt,b'21st',23
Clinton_1999.txt,b'International',2
Clinton_1999.txt,b'cost',1
Clinton_1999.txt,b'spent',1
Clinton_1999.txt,b'recover',1
Clinton_1999.txt,b'For',4
Clinton_1999.txt,b'medical',6
Clinton_1999.txt,b'imports',2
Clinton_1999.txt,b'policies',1
Clinton_1999.txt,b'skill',1
Clinton_1999.txt,b'steps',1
Clinton_1999.txt,b'rural',3
Clinton_1999.txt,b'rebuild',1
Clinton_1999.txt,b'became',1
Clinton_1999.txt,b'wisely',1
Clinton_1999.txt,b'stayathome',1
Clinton_1999.txt,b'Companies',1
Clinton_1999.txt,b'culture',1
Clinton_1999.txt,b'century',33
Clinton_1999.txt,b'thing',2
Clinton_1999.txt,b'Ladens',1
Clinton_1999.txt,b'law',3
Clinton_1999.txt,b'alliances',1
Clinton_1999.txt,b'lowest',4
Clinton_1999.txt,b'cut',3
Clinton_1999.txt,b'warming',1
Clinton_1999.txt,b'These',2
Clinton_1999.txt,b'saving',7
Clinton_1999.txt,b'Leave',1
Clinton_1999.txt,b'embraces',1
Clinton_1999.txt,b'LAX',1
Clinton_1999.txt,b'saved',2
Clinton_1999.txt,b'minority',1
Clinton_1999.txt,b'nearest',1
Clinton_1999.txt,b'Congress',26
Clinton_1999.txt,b'this',45
Clinton_1999.txt,b'disasters',1
Clinton_1999.txt,b'Their',2
Clinton_1999.txt,b'maintaining',1
Clinton_1999.txt,b'million',9
Clinton_1999.txt,b'Welfare',1
Clinton_1999.txt,b'65',1
Clinton_1999.txt,b'enable',1
Clinton_1999.txt,b'Mental',1
Clinton_1999.txt,b'dropped',1
Clinton_1999.txt,b'land',5
Clinton_1999.txt,b'Parkinsons',1
Clinton_1999.txt,b'sexual',1
Clinton_1999.txt,b'restore',1
Clinton_1999.txt,b'lines',3
Clinton_1999.txt,b'saw',2
Clinton_1999.txt,b'daughter',1
Clinton_1999.txt,b'How',1
Clinton_1999.txt,b'lives',4
Clinton_1999.txt,b'Los',1
Clinton_1999.txt,b'cards',1
Clinton_1999.txt,b'No',2
Clinton_1999.txt,b'hundred',1
Clinton_1999.txt,b'home',6
Clinton_1999.txt,b'computer',3
Clinton_1999.txt,b'shots',1
Clinton_1999.txt,b'than',12
Clinton_1999.txt,b'cross',1
Clinton_1999.txt,b'history',7
Clinton_1999.txt,b'States',2
Clinton_1999.txt,b'wage',2
Clinton_1999.txt,b'meant',1
Clinton_1999.txt,b'grandchildren',1
Clinton_1999.txt,b'round',1
Clinton_1999.txt,b'latest',1
Clinton_1999.txt,b'forever',2
Clinton_1999.txt,b'accounts',6
Clinton_1999.txt,b'equal',3
Clinton_1999.txt,b'love',1
Clinton_1999.txt,b'listening',1
Clinton_1999.txt,b'I',92
Clinton_1999.txt,b'proposal',2
Clinton_1999.txt,b'subject',1
Clinton_1999.txt,b'majority',1
Clinton_1999.txt,b'improved',1
Clinton_1999.txt,b'Initiatives',1
Clinton_1999.txt,b'until',4
Clinton_1999.txt,b'effort',1
Clinton_1999.txt,b'African',2
Clinton_1999.txt,b'Smoking',1
Clinton_1999.txt,b'arsenals',1
Clinton_1999.txt,b'does',2
Clinton_1999.txt,b'crimemapping',1
Clinton_1999.txt,b'including',3
Clinton_1999.txt,b'next',12
Clinton_1999.txt,b'since',6
Clinton_1999.txt,b'year',29
Clinton_1999.txt,b'exports',3
Clinton_1999.txt,b'anywhere',1
Clinton_1999.txt,b'thank',7
Clinton_1999.txt,b'Fourth',2
Clinton_1999.txt,b'pollution',1
Clinton_1999.txt,b'exhausted',1
Clinton_1999.txt,b'Our',8
Clinton_1999.txt,b'anything',1
Clinton_1999.txt,b'retire',1
Clinton_1999.txt,b'Working',2
Clinton_1999.txt,b'hand',2
Clinton_1999.txt,b'Community',1
Clinton_1999.txt,b'Ireland',2
Clinton_1999.txt,b'dropping',1
Clinton_1999.txt,b'greatness',1
Clinton_1999.txt,b'rapid',1
Clinton_1999.txt,b'minimum',2
Clinton_1999.txt,b'dollar',1
Clinton_1999.txt,b'media',1
Clinton_1999.txt,b'scores',4
Clinton_1999.txt,b'growth',3
Clinton_1999.txt,b'surge',1
Clinton_1999.txt,b'Meehan',1
Clinton_1999.txt,b'American',20
Clinton_1999.txt,b'President',4
Clinton_1999.txt,b'rates',2
Clinton_1999.txt,b'poor',2
Clinton_1999.txt,b'horrified',1
Clinton_1999.txt,b'uses',1
Clinton_1999.txt,b'Iraq',4
Clinton_1999.txt,b'born',1
Clinton_1999.txt,b'Home',1
Clinton_1999.txt,b'McCain',1
Clinton_1999.txt,b'bus',1
Clinton_1999.txt,b'commit',3
Clinton_1999.txt,b'greenhouse',2
Clinton_1999.txt,b'warmest',1
Clinton_1999.txt,b'machine',1
Clinton_1999.txt,b'Palestinian',2
Clinton_1999.txt,b'Democracy',1
Clinton_1999.txt,b'high',3
Clinton_1999.txt,b'Republic',1
Clinton_1999.txt,b'incomes',1
Clinton_1999.txt,b'values',1
Clinton_1999.txt,b'expanded',1
Clinton_1999.txt,b'preserved',1
Clinton_1999.txt,b'material',1
Clinton_1999.txt,b'legislation',3
Clinton_1999.txt,b'unemployment',1
Clinton_1999.txt,b'more',39
Clinton_1999.txt,b'period',2
Clinton_1999.txt,b'around',5
Clinton_1999.txt,b'presidential',1
Clinton_1999.txt,b'hard',5
Clinton_1999.txt,b'workstudy',1
Clinton_1999.txt,b'Parents',1
Clinton_1999.txt,b'jobcreating',1
Clinton_1999.txt,b'used',1
Clinton_1999.txt,b'reading',1
Clinton_1999.txt,b'moments',1
Clinton_1999.txt,b'comforts',1
Clinton_1999.txt,b'footing',1
Clinton_1999.txt,b'in',119
Clinton_1999.txt,b'saluting',1
Clinton_1999.txt,b'start',1
Clinton_1999.txt,b'seesaw',1
Clinton_1999.txt,b'ever',5
Clinton_1999.txt,b'Approve',1
Clinton_1999.txt,b'holds',1
Clinton_1999.txt,b'sooner',1
Clinton_1999.txt,b'arthritis',1
Clinton_1999.txt,b'lowincome',1
Clinton_1999.txt,b'that',84
Clinton_1999.txt,b'report',6
Clinton_1999.txt,b'energy',1
Clinton_1999.txt,b'deadly',1
Clinton_1999.txt,b'English',1
Clinton_1999.txt,b'bust',1
Clinton_1999.txt,b'bomber',1
Clinton_1999.txt,b'proud',3
Clinton_1999.txt,b'Paducah',1
Clinton_1999.txt,b'funding',2
Clinton_1999.txt,b'Trade',1
Clinton_1999.txt,b'ordered',1
Clinton_1999.txt,b'determination',1
Clinton_1999.txt,b'choice',1
Clinton_1999.txt,b'16',1
Clinton_1999.txt,b'achievable',1
Clinton_1999.txt,b'natural',2
Clinton_1999.txt,b'ages',2
Clinton_1999.txt,b'drug',1
Clinton_1999.txt,b'mainstream',1
Clinton_1999.txt,b'first',13
Clinton_1999.txt,b'schedule',1
Clinton_1999.txt,b'criticism',1
Clinton_1999.txt,b'crimes',1
Clinton_1999.txt,b'universal',1
Clinton_1999.txt,b'threat',1
Clinton_1999.txt,b'hero',1
Clinton_1999.txt,b'Israel',1
Clinton_1999.txt,b'thanking',1
Clinton_1999.txt,b'1997',1
Clinton_1999.txt,b'aim',2
Clinton_1999.txt,b'standards',3
Clinton_1999.txt,b'It',4
Clinton_1999.txt,b'continue',8
Clinton_1999.txt,b'projects',1
Clinton_1999.txt,b'former',1
Clinton_1999.txt,b'Organization',1
Clinton_1999.txt,b'purpose',1
Clinton_1999.txt,b'education',3
Clinton_1999.txt,b'Edisons',1
Clinton_1999.txt,b'refusing',1
Clinton_1999.txt,b'Senators',2
Clinton_1999.txt,b'work',28
Clinton_1999.txt,b'of',178
Clinton_1999.txt,b'intolerable',1
Clinton_1999.txt,b'Air',1
Clinton_1999.txt,b'time',11
Clinton_1999.txt,b'international',2
Clinton_1999.txt,b'weapons',2
Clinton_1999.txt,b'Gibson',1
Clinton_1999.txt,b'deal',1
Clinton_1999.txt,b'6',1
Clinton_1999.txt,b'risking',1
Clinton_1999.txt,b'mount',1
Clinton_1999.txt,b'1000',1
Clinton_1999.txt,b'Y2K',2
Clinton_1999.txt,b'with',47
Clinton_1999.txt,b'represent',1
Clinton_1999.txt,b'five',4
Clinton_1999.txt,b'only',2
Clinton_1999.txt,b'Sosa',1
Clinton_1999.txt,b'2020',1
Clinton_1999.txt,b'its',12
Clinton_1999.txt,b'got',1
Clinton_1999.txt,b'Pearl',1
Clinton_1999.txt,b'little',3
Clinton_1999.txt,b'arts',1
Clinton_1999.txt,b'enterprise',1
Clinton_1999.txt,b'off',2
Clinton_1999.txt,b'committed',1
Clinton_1999.txt,b'farmland',1
Clinton_1999.txt,b'Safe',1
Clinton_1999.txt,b'Roosevelt',2
Clinton_1999.txt,b'believe',4
Clinton_1999.txt,b'drive',1
Clinton_1999.txt,b'loan',2
Clinton_1999.txt,b'threatening',1
Clinton_1999.txt,b'vital',1
Clinton_1999.txt,b'Springfield',1
Clinton_1999.txt,b'day',6
Clinton_1999.txt,b'very',6
Clinton_1999.txt,b'no',7
Clinton_1999.txt,b'200000',1
Clinton_1999.txt,b'but',10
Clinton_1999.txt,b'stalkers',1
Clinton_1999.txt,b'excellence',1
Clinton_1999.txt,b'religion',1
Clinton_1999.txt,b'killings',1
Clinton_1999.txt,b'outlaw',1
Clinton_1999.txt,b'reached',1
Clinton_1999.txt,b'enforce',1
Clinton_1999.txt,b'economic',5
Clinton_1999.txt,b'service',2
Clinton_1999.txt,b'response',3
Clinton_1999.txt,b'nationally',1
Clinton_1999.txt,b'traveled',2
Clinton_1999.txt,b'beauty',1
Clinton_1999.txt,b'conclude',1
Clinton_1999.txt,b'even',6
Clinton_1999.txt,b'makes',1
Clinton_1999.txt,b'measures',1
Clinton_1999.txt,b'failing',2
Clinton_1999.txt,b'stand',6
Clinton_1999.txt,b'1100',1
Clinton_1999.txt,b'were',7
Clinton_1999.txt,b'perhaps',1
Clinton_1999.txt,b'The',12
Clinton_1999.txt,b'forced',1
Clinton_1999.txt,b'unable',1
Clinton_1999.txt,b'was',10
Clinton_1999.txt,b'minute',1
Clinton_1999.txt,b'Rosa',1
Clinton_1999.txt,b'stopped',1
Clinton_1999.txt,b'enter',1
Clinton_1999.txt,b'invests',1
Clinton_1999.txt,b'earn',3
Clinton_1999.txt,b'person',1
Clinton_1999.txt,b'demands',1
Clinton_1999.txt,b'saying',2
Clinton_1999.txt,b'remote',1
Clinton_1999.txt,b'obligation',1
Clinton_1999.txt,b'workers',4
Clinton_1999.txt,b'gender',1
Clinton_1999.txt,b'Internet',2
Clinton_1999.txt,b'each',1
Clinton_1999.txt,b'restoring',1
Clinton_1999.txt,b'contain',2
Clinton_1999.txt,b'electronically',1
Clinton_1999.txt,b'Asian',1
Clinton_1999.txt,b'benefits',3
Clinton_1999.txt,b'homeownership',1
Clinton_1999.txt,b'educate',1
Clinton_1999.txt,b'why',1
Clinton_1999.txt,b'joint',1
Clinton_1999.txt,b'budget',16
Clinton_1999.txt,b'100000',4
Clinton_1999.txt,b'eliminate',1
Clinton_1999.txt,b'advance',2
Clinton_1999.txt,b'divided',3
Clinton_1999.txt,b'send',1
Clinton_1999.txt,b'executed',1
Clinton_1999.txt,b'handguns',1
Clinton_1999.txt,b'share',1
Clinton_1999.txt,b'Depression',1
Clinton_1999.txt,b'founders',1
Clinton_1999.txt,b'treatment',2
Clinton_1999.txt,b'consensus',1
Clinton_1999.txt,b'Capitol',1
Clinton_1999.txt,b'state',4
Clinton_1999.txt,b'close',3
Clinton_1999.txt,b'shoulders',1
Clinton_1999.txt,b'reporting',1
Clinton_1999.txt,b'forbears',1
Clinton_1999.txt,b'good',4
Clinton_1999.txt,b'old',4
Clinton_1999.txt,b'financial',3
Clinton_1999.txt,b'Parks',1
Clinton_1999.txt,b'any',5
Clinton_1999.txt,b'never',3
Clinton_1999.txt,b'disaster',1
Clinton_1999.txt,b'proposed',1
Clinton_1999.txt,b'hired',1
Clinton_1999.txt,b'courage',1
Clinton_1999.txt,b'churches',1
Clinton_1999.txt,b'lag',1
Clinton_1999.txt,b'spending',1
Clinton_1999.txt,b'small',4
Clinton_1999.txt,b'framework',1
Clinton_1999.txt,b'establishing',1
Clinton_1999.txt,b'commitment',4
Clinton_1999.txt,b'wilderness',1
Clinton_1999.txt,b'their',30
Clinton_1999.txt,b'peacetime',2
Clinton_1999.txt,b'She',1
Clinton_1999.txt,b'rising',3
Clinton_1999.txt,b'clean',2
Clinton_1999.txt,b'she',8
Clinton_1999.txt,b'recorded',1
Clinton_1999.txt,b'Patients',2
Clinton_1999.txt,b'50000',1
Clinton_1999.txt,b'effective',1
Clinton_1999.txt,b'flew',1
Clinton_1999.txt,b'increased',1
Clinton_1999.txt,b'Yet',2
Clinton_1999.txt,b'baseball',1
Clinton_1999.txt,b'address',4
Clinton_1999.txt,b'choices',2
Clinton_1999.txt,b'diverse',1
Clinton_1999.txt,b'establish',2
Clinton_1999.txt,b'AmeriCorps',2
Clinton_1999.txt,b'Gov',1
Clinton_1999.txt,b'India',1
Clinton_1999.txt,b'twilight',1
Clinton_1999.txt,b'United',3
Clinton_1999.txt,b'Serbian',1
Clinton_1999.txt,b'welcome',1
Clinton_1999.txt,b'cannot',1
Clinton_1999.txt,b'ties',1
Clinton_1999.txt,b'republic',1
Clinton_1999.txt,b'moved',1
Clinton_1999.txt,b'monthly',1
Clinton_1999.txt,b'Appalachia',1
Clinton_1999.txt,b'engaging',1
Clinton_1999.txt,b'backgrounds',1
Clinton_1999.txt,b'crisis',3
Clinton_1999.txt,b'keeping',2
Clinton_1999.txt,b'enabling',1
Clinton_1999.txt,b'doubt',3
Clinton_1999.txt,b'risen',1
Clinton_1999.txt,b'strengthening',2
Clinton_1999.txt,b'wrote',1
Clinton_1999.txt,b'help',22
Clinton_1999.txt,b'centers',1
Clinton_1999.txt,b'second',1
Clinton_1999.txt,b'Lyn',1
Clinton_1999.txt,b'landmark',2
Clinton_1999.txt,b'bin',1
Clinton_1999.txt,b'preserving',1
Clinton_1999.txt,b'plays',1
Clinton_1999.txt,b'not',25
Clinton_1999.txt,b'debts',1
Clinton_1999.txt,b'grants',2
Clinton_1999.txt,b'vouchers',1
Clinton_1999.txt,b'plea',1
Clinton_1999.txt,b'district',2
Clinton_1999.txt,b'happen',1
Clinton_1999.txt,b'2000',1
Clinton_1999.txt,b'FDAs',1
Clinton_1999.txt,b'worst',1
Clinton_1999.txt,b'revitalizing',1
Clinton_1999.txt,b'across',5
Clinton_1999.txt,b'decade',2
Clinton_1999.txt,b'insurance',5
Clinton_1999.txt,b'join',5
Clinton_1999.txt,b'lifting',1
Clinton_1999.txt,b'policy',1
Clinton_1999.txt,b'em',2
Clinton_1999.txt,b'creating',2
Clinton_1999.txt,b'pressing',1
Clinton_1999.txt,b'Lands',1
Clinton_1999.txt,b'fortify',1
Clinton_1999.txt,b'cheapest',1
Clinton_1999.txt,b'weve',3
Clinton_1999.txt,b'supplemented',1
Clinton_1999.txt,b'expands',2
Clinton_1999.txt,b'taxes',1
Clinton_1999.txt,b'knew',3
Clinton_1999.txt,b'couldnt',1
Clinton_1999.txt,b'balanced',8
Clinton_1999.txt,b'respond',2
Clinton_1999.txt,b'class',2
Clinton_1999.txt,b'if',12
Clinton_1999.txt,b'hopefulness',1
Clinton_1999.txt,b'truly',4
Clinton_1999.txt,b'checks',1
Clinton_1999.txt,b'college',4
Clinton_1999.txt,b'secret',1
Clinton_1999.txt,b'inner',2
Clinton_1999.txt,b'competitive',1
Clinton_1999.txt,b'When',4
Clinton_1999.txt,b'us',17
Clinton_1999.txt,b'disabled',1
Clinton_1999.txt,b'broken',1
Clinton_1999.txt,b'promotion',3
Clinton_1999.txt,b'FEMA',1
Clinton_1999.txt,b'space',3
Clinton_1999.txt,b'example',1
Clinton_1999.txt,b'Alzheimers',1
Clinton_1999.txt,b'waves',1
Clinton_1999.txt,b'alone',1
Clinton_1999.txt,b'brutal',1
Clinton_1999.txt,b'Its',2
Clinton_1999.txt,b'unlawfully',1
Clinton_1999.txt,b'goal',3
Clinton_1999.txt,b'shes',2
Clinton_1999.txt,b'largest',1
Clinton_1999.txt,b'please',1
Clinton_1999.txt,b'present',1
Clinton_1999.txt,b'city',2
Clinton_1999.txt,b'almost',1
Clinton_1999.txt,b'becoming',1
Clinton_1999.txt,b'tragic',1
Clinton_1999.txt,b'before',5
Clinton_1999.txt,b'April',1
Clinton_1999.txt,b'renewed',1
Clinton_1999.txt,b'stave',1
Clinton_1999.txt,b'him',4
Clinton_1999.txt,b'size',1
Clinton_1999.txt,b'Bill',4
Clinton_1999.txt,b'hire',2
Clinton_1999.txt,b'being',3
Clinton_1999.txt,b'fund',3
Clinton_1999.txt,b'aggravated',1
Clinton_1999.txt,b'protects',1
Clinton_1999.txt,b'empower',1
Clinton_1999.txt,b'Employment',1
Clinton_1999.txt,b'message',1
Clinton_1999.txt,b'Fox',1
Clinton_1999.txt,b'set',3
Clinton_1999.txt,b'least',2
Clinton_1999.txt,b'crop',1
Clinton_1999.txt,b'Give',1
Clinton_1999.txt,b'boundless',1
Clinton_1999.txt,b'remarkable',2
Clinton_1999.txt,b'office',1
Clinton_1999.txt,b'limitless',1
Clinton_1999.txt,b'test',2
Clinton_1999.txt,b'attacked',1
Clinton_1999.txt,b'spirit',1
Clinton_1999.txt,b'principles',1
Clinton_1999.txt,b'START',2
Clinton_1999.txt,b'advances',1
Clinton_1999.txt,b'counted',1
Clinton_1999.txt,b'Second',2
Clinton_1999.txt,b'OPIC',1
Clinton_1999.txt,b'is',43
Clinton_1999.txt,b'done',5
Clinton_1999.txt,b'independent',1
Clinton_1999.txt,b'Hate',1
Clinton_1999.txt,b'devoted',1
Clinton_1999.txt,b'remember',1
Clinton_1999.txt,b'driving',1
Clinton_1999.txt,b'lobby',1
Clinton_1999.txt,b'named',1
Clinton_1999.txt,b'skills',2
Clinton_1999.txt,b'past',3
Clinton_1999.txt,b'net',1
Clinton_1999.txt,b'asked',2
Clinton_1999.txt,b'USA',4
Clinton_1999.txt,b'green',1
Clinton_1999.txt,b'storms',1
Clinton_1999.txt,b'computers',1
Clinton_1999.txt,b'dedication',1
Clinton_1999.txt,b'sports',1
Clinton_1999.txt,b'academic',1
Clinton_1999.txt,b'Police',1
Clinton_1999.txt,b'half',4
Clinton_1999.txt,b'families',8
Clinton_1999.txt,b'Todays',1
Clinton_1999.txt,b'substantial',1
Clinton_1999.txt,b'promotes',2
Clinton_1999.txt,b'Nondiscrimination',1
Clinton_1999.txt,b'untapped',2
Clinton_1999.txt,b'tax',8
Clinton_1999.txt,b'banks',1
Clinton_1999.txt,b'Cuba',1
Clinton_1999.txt,b'Arkansas',1
Clinton_1999.txt,b'else',3
Clinton_1999.txt,b'vaccines',1
Clinton_1999.txt,b'overdue',1
Clinton_1999.txt,b'democracy',5
Clinton_1999.txt,b'5000',1
Clinton_1999.txt,b'fairer',1
Clinton_1999.txt,b'less',1
Clinton_1999.txt,b'spring',1
Clinton_1999.txt,b'threatened',1
Clinton_1999.txt,b'gives',2
Clinton_1999.txt,b'minors',1
Clinton_1999.txt,b'Tubmans',1
Clinton_1999.txt,b'break',1
Clinton_1999.txt,b'nuclear',5
Clinton_1999.txt,b'there',6
Clinton_1999.txt,b'todays',1
Clinton_1999.txt,b'obligations',1
Clinton_1999.txt,b'43',1
Clinton_1999.txt,b'alliance',1
Clinton_1999.txt,b'vice',1
Clinton_1999.txt,b'Edinboro',1
Clinton_1999.txt,b'Delta',1
Clinton_1999.txt,b'stimulate',1
Clinton_1999.txt,b'thinking',1
Clinton_1999.txt,b'census',1
Clinton_1999.txt,b'following',1
Clinton_1999.txt,b'reduced',1
Clinton_1999.txt,b'planning',1
Clinton_1999.txt,b'prices',1
Clinton_1999.txt,b'develop',1
Clinton_1999.txt,b'master',1
Clinton_1999.txt,b'stay',3
Clinton_1999.txt,b'labor',2
Clinton_1999.txt,b'New',1
Clinton_1999.txt,b'program',2
Clinton_1999.txt,b'mysterious',1
Clinton_1999.txt,b'Dominican',1
Clinton_1999.txt,b'bringing',1
Clinton_1999.txt,b'attract',1
Clinton_1999.txt,b'might',1
Clinton_1999.txt,b'payroll',2
Clinton_1999.txt,b'Livability',1
Clinton_1999.txt,b'our',154
Clinton_1999.txt,b'the',349
Clinton_1999.txt,b'way',7
Clinton_1999.txt,b'pioneering',2
Clinton_1999.txt,b'Social',23
Clinton_1999.txt,b'developed',2
Clinton_1999.txt,b'Again',1
Clinton_1999.txt,b'Force',1
Clinton_1999.txt,b'call',3
Clinton_1999.txt,b'nearly',8
Clinton_1999.txt,b'resist',1
Clinton_1999.txt,b'Saddams',1
Clinton_1999.txt,b'brotherhood',1
Clinton_1999.txt,b'action',2
Clinton_1999.txt,b'university',1
Clinton_1999.txt,b'apart',1
Clinton_1999.txt,b'higher',5
Clinton_1999.txt,b'bring',10
Clinton_1999.txt,b'freely',1
Clinton_1999.txt,b'hurricanes',1
Clinton_1999.txt,b'Tipper',2
Clinton_1999.txt,b'back',8
Clinton_1999.txt,b'nation',8
Clinton_1999.txt,b'access',1
Clinton_1999.txt,b'which',4
Clinton_1999.txt,b'worlds',1
Clinton_1999.txt,b'buy',1
Clinton_1999.txt,b'dispossessed',1
Clinton_1999.txt,b'up',12
Clinton_1999.txt,b'chamber',2
Clinton_1999.txt,b'spend',1
Clinton_1999.txt,b'Fifth',1
Clinton_1999.txt,b'waiting',2
Clinton_1999.txt,b'senior',1
Clinton_1999.txt,b'others',2
Clinton_1999.txt,b'engulfed',1
Clinton_1999.txt,b'another',4
Clinton_1999.txt,b'six',5
Clinton_1999.txt,b'town',2
Clinton_1999.txt,b'research',3
Clinton_1999.txt,b'Californias',1
Clinton_1999.txt,b'scholarships',1
Clinton_1999.txt,b'buying',3
Clinton_1999.txt,b'choose',3
Clinton_1999.txt,b'promise',2
Clinton_1999.txt,b'recession',2
Clinton_1999.txt,b'countries',3
Clinton_1999.txt,b'sacred',1
Clinton_1999.txt,b'some',5
Clinton_1999.txt,b'Initiative',2
Clinton_1999.txt,b'sensible',1
Clinton_1999.txt,b'doctor',1
Clinton_1999.txt,b'united',1
Clinton_1999.txt,b'hemisphere',1
Clinton_1999.txt,b'scholarship',1
Clinton_1999.txt,b'bipartisan',7
Clinton_1999.txt,b'prescription',1
Clinton_1999.txt,b'neighborhoods',2
Clinton_1999.txt,b'They',5
Clinton_1999.txt,b'decisions',1
Clinton_1999.txt,b'ailing',2
Clinton_1999.txt,b'ordinary',1
Clinton_1999.txt,b'options',1
Clinton_1999.txt,b'everywhere',1
Clinton_1999.txt,b'subsidies',1
Clinton_1999.txt,b'continuing',1
Clinton_1999.txt,b'changed',1
Clinton_1999.txt,b'Alabama',1
Clinton_1999.txt,b'retirement',2
Clinton_1999.txt,b'goes',1
Clinton_1999.txt,b'over',12
Clinton_1999.txt,b'means',3
Clinton_1999.txt,b'president',4
Clinton_1999.txt,b'national',6
Clinton_1999.txt,b'Dont',1
Clinton_1999.txt,b'biological',1
Clinton_1999.txt,b'sat',1
Clinton_1999.txt,b'80',1
Clinton_1999.txt,b'enjoy',1
Clinton_1999.txt,b'shrinks',1
Clinton_1999.txt,b'open',4
Clinton_1999.txt,b'George',1
Clinton_1999.txt,b'dynamic',1
Clinton_1999.txt,b'scrutiny',1
Clinton_1999.txt,b'prisoners',1
Clinton_1999.txt,b'sponsored',1
Clinton_1999.txt,b'mastering',1
Clinton_1999.txt,b'dignity',2
Clinton_1999.txt,b'completely',1
Clinton_1999.txt,b'55',2
Clinton_1999.txt,b'made',7
Clinton_1999.txt,b'ideals',2
Clinton_1999.txt,b'illnesses',1
Clinton_1999.txt,b'Agreement',1
Clinton_1999.txt,b'ships',1
Clinton_1999.txt,b'Math',2
Clinton_1999.txt,b'people',21
Clinton_1999.txt,b'1',2
Clinton_1999.txt,b'behind',3
Clinton_1999.txt,b'Development',1
Clinton_1999.txt,b'places',4
Clinton_1999.txt,b'make',14
Clinton_1999.txt,b'front',1
Clinton_1999.txt,b'ability',1
Clinton_1999.txt,b'10000',1
Clinton_1999.txt,b'let',7
Clinton_1999.txt,b'responsibility',12
Clinton_1999.txt,b'missions',1
Clinton_1999.txt,b'parents',8
Clinton_1999.txt,b'should',30
Clinton_1999.txt,b'a',126
Clinton_1999.txt,b'country',5
Clinton_1999.txt,b'to',346
Clinton_1999.txt,b'selfgovernment',1
Clinton_1999.txt,b'determined',2
Clinton_1999.txt,b'lock',1
Clinton_1999.txt,b'drain',1
Clinton_1999.txt,b'save',11
Clinton_1999.txt,b'keep',10
Clinton_1999.txt,b'SAT',1
Clinton_1999.txt,b'memory',1
Clinton_1999.txt,b'Health',1
Clinton_1999.txt,b'offer',1
Clinton_1999.txt,b'opportunities',2
Clinton_1999.txt,b'performed',1
Clinton_1999.txt,b'supporting',3
Clinton_1999.txt,b'Listen',1
Clinton_1999.txt,b'wouldnt',1
Clinton_1999.txt,b'ended',1
